season,seasonType,week,startTime,awayTeam,homeTeam,status,venueName,venueCity,broadcastNetwork,isNeutralSite,sourceName,sourceType,sourceUrl,externalReference,notes
2026,REG,10,2026-11-15T18:00:00Z,BUF,NYJ,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-buf-nyj,
2026,REG,10,2026-11-15T18:00:00Z,JAX,TEN,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-jax-ten,
2026,REG,10,2026-11-15T21:05:00Z,LAR,ARI,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-lar-ari,
2026,REG,10,2026-11-15T21:05:00Z,SEA,LV,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-sea-lv,
2026,REG,10,2026-11-15T21:25:00Z,SF,DAL,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-sf-dal,
2026,REG,10,2026-11-16T01:20:00Z,PIT,CIN,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-pit-cin,
2026,REG,10,2026-11-17T01:15:00Z,LAC,BAL,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-10,nfl-2026-reg-w10-lac-bal,
2026,REG,11,2026-11-20T01:15:00Z,IND,HOU,SCHEDULED,,,Prime Video,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-ind-hou,
2026,REG,11,2026-11-22T18:00:00Z,MIA,BUF,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-mia-buf,
2026,REG,11,2026-11-22T18:00:00Z,BAL,CAR,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-bal-car,
2026,REG,11,2026-11-22T18:00:00Z,NO,CHI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-no-chi,
2026,REG,11,2026-11-22T18:00:00Z,TEN,DAL,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-ten-dal,
2026,REG,11,2026-11-22T18:00:00Z,TB,DET,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-tb-det,
2026,REG,11,2026-11-22T18:00:00Z,ARI,KC,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-ari-kc,
2026,REG,11,2026-11-22T18:00:00Z,JAX,NYG,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-jax-nyg,
2026,REG,11,2026-11-22T21:05:00Z,NYJ,LAC,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-nyj-lac,
2026,REG,11,2026-11-22T21:25:00Z,LV,DEN,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-lv-den,
2026,REG,11,2026-11-22T21:25:00Z,PIT,PHI,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-pit-phi,
2026,REG,11,2026-11-23T01:20:00Z,MIN,SF,SCHEDULED,Estadio Banorte,"Mexico City, Mexico",NBC,true,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-min-sf,International game; venue verified against the official NFL international-games release.
2026,REG,11,2026-11-24T01:15:00Z,CIN,WAS,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-11,nfl-2026-reg-w11-cin-was,
2026,REG,12,2026-11-26T01:00:00Z,GB,LAR,SCHEDULED,,,Netflix,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-gb-lar,
2026,REG,12,2026-11-26T18:00:00Z,CHI,DET,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-chi-det,
2026,REG,12,2026-11-26T21:30:00Z,PHI,DAL,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-phi-dal,
2026,REG,12,2026-11-27T01:20:00Z,KC,BUF,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-kc-buf,
2026,REG,12,2026-11-27T20:00:00Z,DEN,PIT,SCHEDULED,,,Prime Video,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-den-pit,
2026,REG,12,2026-11-29T18:00:00Z,NO,CIN,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-no-cin,
2026,REG,12,2026-11-29T18:00:00Z,LV,CLE,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-lv-cle,
2026,REG,12,2026-11-29T18:00:00Z,BAL,HOU,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-bal-hou,
2026,REG,12,2026-11-29T18:00:00Z,NYG,IND,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-nyg-ind,
2026,REG,12,2026-11-29T18:00:00Z,NYJ,MIA,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-nyj-mia,
2026,REG,12,2026-11-29T18:00:00Z,ATL,MIN,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-atl-min,
2026,REG,12,2026-11-29T21:05:00Z,TEN,JAX,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-ten-jax,
2026,REG,12,2026-11-29T21:25:00Z,WAS,ARI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-was-ari,
2026,REG,12,2026-11-29T21:25:00Z,SEA,SF,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-sea-sf,
2026,REG,12,2026-11-30T01:20:00Z,NE,LAC,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-ne-lac,
2026,REG,12,2026-12-01T01:15:00Z,CAR,TB,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-12,nfl-2026-reg-w12-car-tb,
2026,REG,13,2026-12-04T01:15:00Z,KC,LAR,SCHEDULED,,,Prime Video,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-kc-lar,
2026,REG,13,2026-12-06T18:00:00Z,DET,ATL,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-det-atl,
2026,REG,13,2026-12-06T18:00:00Z,JAX,CHI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-jax-chi,
2026,REG,13,2026-12-06T18:00:00Z,CIN,CLE,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-cin-cle,
2026,REG,13,2026-12-06T18:00:00Z,GB,NO,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-gb-no,
2026,REG,13,2026-12-06T18:00:00Z,SF,NYG,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-sf-nyg,
2026,REG,13,2026-12-06T18:00:00Z,LAC,TB,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-lac-tb,
2026,REG,13,2026-12-06T18:00:00Z,WAS,TEN,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-was-ten,
2026,REG,13,2026-12-06T21:05:00Z,PHI,ARI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-phi-ari,
2026,REG,13,2026-12-06T21:05:00Z,MIA,DEN,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-mia-den,
2026,REG,13,2026-12-06T21:25:00Z,CAR,MIN,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-car-min,
2026,REG,13,2026-12-06T21:25:00Z,BUF,NE,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-buf-ne,
2026,REG,13,2026-12-07T01:20:00Z,HOU,PIT,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-hou-pit,
2026,REG,13,2026-12-08T01:15:00Z,DAL,SEA,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-13,nfl-2026-reg-w13-dal-sea,
2026,REG,14,2026-12-11T01:15:00Z,MIN,NE,SCHEDULED,,,Prime Video,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-min-ne,
2026,REG,14,2026-12-13T18:00:00Z,TB,BAL,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-tb-bal,
2026,REG,14,2026-12-13T18:00:00Z,NO,CAR,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-no-car,
2026,REG,14,2026-12-13T18:00:00Z,ATL,CLE,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-atl-cle,
2026,REG,14,2026-12-13T18:00:00Z,TEN,DET,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-ten-det,
2026,REG,14,2026-12-13T18:00:00Z,CHI,MIA,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-chi-mia,
2026,REG,14,2026-12-13T18:00:00Z,DEN,NYJ,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-den-nyj,
2026,REG,14,2026-12-13T18:00:00Z,IND,PHI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-ind-phi,
2026,REG,14,2026-12-13T18:00:00Z,HOU,WAS,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-hou-was,
2026,REG,14,2026-12-13T21:05:00Z,LAC,LV,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-lac-lv,
2026,REG,14,2026-12-13T21:25:00Z,KC,CIN,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-kc-cin,
2026,REG,14,2026-12-13T21:25:00Z,NYG,SEA,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-nyg-sea,
2026,REG,14,2026-12-13T21:25:00Z,LAR,SF,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-lar-sf,
2026,REG,14,2026-12-14T01:20:00Z,BUF,GB,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-buf-gb,
2026,REG,14,2026-12-15T01:15:00Z,PIT,JAX,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-14,nfl-2026-reg-w14-pit-jax,
2026,REG,15,2026-12-18T01:15:00Z,SF,LAC,SCHEDULED,,,Prime Video,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-sf-lac,
2026,REG,15,2026-12-19T22:00:00Z,SEA,PHI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-sea-phi,
2026,REG,15,2026-12-20T01:20:00Z,CHI,BUF,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-chi-buf,
2026,REG,15,2026-12-20T18:00:00Z,CIN,CAR,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-cin-car,
2026,REG,15,2026-12-20T18:00:00Z,MIA,GB,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-mia-gb,
2026,REG,15,2026-12-20T18:00:00Z,JAX,HOU,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-jax-hou,
2026,REG,15,2026-12-20T18:00:00Z,CLE,NYG,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-cle-nyg,
2026,REG,15,2026-12-20T18:00:00Z,BAL,PIT,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-bal-pit,
2026,REG,15,2026-12-20T18:00:00Z,NO,TB,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-no-tb,
2026,REG,15,2026-12-20T18:00:00Z,IND,TEN,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-ind-ten,
2026,REG,15,2026-12-20T18:00:00Z,ATL,WAS,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-atl-was,
2026,REG,15,2026-12-20T21:05:00Z,NYJ,ARI,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-nyj-ari,
2026,REG,15,2026-12-20T21:25:00Z,DAL,LAR,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-dal-lar,
2026,REG,15,2026-12-20T21:25:00Z,DEN,LV,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-den-lv,
2026,REG,15,2026-12-21T01:20:00Z,DET,MIN,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-det-min,
2026,REG,15,2026-12-22T01:15:00Z,NE,KC,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-15,nfl-2026-reg-w15-ne-kc,
2026,REG,16,2026-12-25T01:15:00Z,HOU,PHI,SCHEDULED,,,Prime Video,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-hou-phi,
2026,REG,16,2026-12-25T18:00:00Z,GB,CHI,SCHEDULED,,,Netflix,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-gb-chi,
2026,REG,16,2026-12-25T21:30:00Z,BUF,DEN,SCHEDULED,,,Netflix,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-buf-den,
2026,REG,16,2026-12-26T01:15:00Z,LAR,SEA,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-lar-sea,
2026,REG,16,2026-12-27T18:00:00Z,CLE,BAL,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-cle-bal,
2026,REG,16,2026-12-27T18:00:00Z,LAC,MIA,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-lac-mia,
2026,REG,16,2026-12-27T18:00:00Z,ARI,NO,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-ari-no,
2026,REG,16,2026-12-27T18:00:00Z,NE,NYJ,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-ne-nyj,
2026,REG,16,2026-12-27T21:05:00Z,TEN,LV,SCHEDULED,,,FOX,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-ten-lv,
2026,REG,16,2026-12-27T21:25:00Z,SF,KC,SCHEDULED,,,CBS,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-sf-kc,
2026,REG,16,2026-12-28T01:20:00Z,JAX,DAL,SCHEDULED,,,NBC,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-jax-dal,
2026,REG,16,2026-12-29T01:15:00Z,NYG,DET,SCHEDULED,,,ESPN,false,NFL.com 2026 Schedule,OFFICIAL_WEB,https://www.nfl.com/schedules/2026/by-week/week-16,nfl-2026-reg-w16-nyg-det,
